,Location,Location Latitude,Location Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category
247,Audas Estate,-34.08425999999997,18.84731000000005,Taste eatery,-34.08038413878717,18.844823479933165,Coffee Shop
248,Audas Estate,-34.08425999999997,18.84731000000005,John Dory's,-34.08218383617656,18.849427700042725,Seafood Restaurant
249,Audas Estate,-34.08425999999997,18.84731000000005,Imperial Sushi,-34.081068841999794,18.848977783176274,Sushi Restaurant
250,Audas Estate,-34.08425999999997,18.84731000000005,The Food Planet,-34.08261341375684,18.850109200131055,Malay Restaurant
251,Audas Estate,-34.08425999999997,18.84731000000005,Sage & Thyme,-34.084159705383534,18.852557713522586,Café
252,Audas Estate,-34.08425999999997,18.84731000000005,Yamas Greek Restaurant,-34.080474,18.846372,Greek Restaurant
253,Audas Estate,-34.08425999999997,18.84731000000005,Royal Restaurant,-34.082781,18.850543,Indian Restaurant
254,Audas Estate,-34.08425999999997,18.84731000000005,Señor Onion,-34.082371,18.850668,Mexican Restaurant
255,Audas Estate,-34.08425999999997,18.84731000000005,Henri's restaurant,-34.079321116140946,18.848170643265192,Restaurant
256,Audas Estate,-34.08425999999997,18.84731000000005,Giuseppe's pizzeria,-34.08210689611622,18.851060753301752,Pizza Place
257,Audas Estate,-34.08425999999997,18.84731000000005,Restaurant Ria,-34.079266,18.846983,Restaurant
258,Audas Estate,-34.08425999999997,18.84731000000005,The European Deli,-34.081353,18.849995,Deli / Bodega
259,Audas Estate,-34.08425999999997,18.84731000000005,Schoon,-34.079984,18.847144,Bakery
260,Audas Estate,-34.08425999999997,18.84731000000005,Fiore Garden Centre & Coffee Shop,-34.080303,18.844265,Garden Center
261,Audas Estate,-34.08425999999997,18.84731000000005,Col'Cacchio,-34.08007,18.84626,Pizza Place
262,Audas Estate,-34.08425999999997,18.84731000000005,Fred & Max Eatery,-34.08391049722638,18.852470132390316,Restaurant
263,Audas Estate,-34.08425999999997,18.84731000000005,Body Fuel Express,-34.08151,18.849916,Juice Bar
264,Audas Estate,-34.08425999999997,18.84731000000005,Cattle Baron,-34.08004,18.849853,Steakhouse
265,Audas Estate,-34.08425999999997,18.84731000000005,Seafoood At Chelsea,-34.079172,18.847047,Seafood Restaurant
266,Audas Estate,-34.08425999999997,18.84731000000005,Lorenzo Marx,-34.081202,18.849339,Coffee Shop
267,Audas Estate,-34.08425999999997,18.84731000000005,Jasmine Tea Mill,-34.08188,18.849801,Tea Room
268,Audas Estate,-34.08425999999997,18.84731000000005,Opa Greek Taverna,-34.078413,18.846799,Greek Restaurant
269,Audas Estate,-34.08425999999997,18.84731000000005,Coffee At Lion's Square,-34.081078,18.8494,Coffee Shop
270,Audas Estate,-34.08425999999997,18.84731000000005,RestaurantSeven,-34.082634,18.850968,Restaurant
271,Audas Estate,-34.08425999999997,18.84731000000005,Mikes Take-Aways & Fisheries,-34.080091701150415,18.84802623500856,Seafood Restaurant
272,Audas Estate,-34.08425999999997,18.84731000000005,Kwikspar Cafe,-34.081044,18.849504,Café
273,Audas Estate,-34.08425999999997,18.84731000000005,Hookers Fish,-34.081060021097166,18.848995189566487,Fish & Chips Shop
274,Audas Estate,-34.08425999999997,18.84731000000005,St. Basil's Pizzeria,-34.08205341098223,18.849772675776137,Pizza Place
275,Audas Estate,-34.08425999999997,18.84731000000005,Cumin Indian Cuisine,-34.081214,18.849235,Indian Restaurant
276,Audas Estate,-34.08425999999997,18.84731000000005,Debonairs Pizza,-34.083835,18.850852,Pizza Place
277,Audas Estate,-34.08425999999997,18.84731000000005,Taste Bistro,-34.080612,18.846344,Bistro
278,Aurora,-33.83371999999997,18.629920000000027,Famous Bean Cafe,-33.833642,18.631529,Coffee Shop
279,Aurora,-33.83371999999997,18.629920000000027,Jabbers on Burton,-33.8336768333749,18.631564781117486,Restaurant
280,Aurora,-33.83371999999997,18.629920000000027,Moksh,-33.83329828814254,18.63187675179808,Indian Restaurant
281,Aurora,-33.83371999999997,18.629920000000027,Ocean Basket Tygervalley,-33.834827,18.631786,Seafood Restaurant
282,Aurora,-33.83371999999997,18.629920000000027,Fresh Bean Café,-33.833755,18.631433,Restaurant
283,Aurora,-33.83371999999997,18.629920000000027,Wimpy,-33.833298683166504,18.632007837295532,Burger Joint
284,Aurora,-33.83371999999997,18.629920000000027,Franco's Pizza,-33.833306,18.631923,Pizza Place
285,Aurora,-33.83371999999997,18.629920000000027,Chinese & Sushi Franchise 9,-33.83358244203431,18.631644798909605,Chinese Restaurant
286,Aurora,-33.83371999999997,18.629920000000027,Est'elles,-33.833567,18.631516,Coffee Shop
287,Aurora,-33.83371999999997,18.629920000000027,Biltong Winkel Aurora Durbanville,-33.833806097030966,18.631627402448878,Snack Place
288,Aurora Estate,-33.833686070212664,18.636177032746872,Jabbers on Burton,-33.8336768333749,18.631564781117486,Restaurant
289,Aurora Estate,-33.833686070212664,18.636177032746872,Famous Bean Cafe,-33.833642,18.631529,Coffee Shop
290,Aurora Estate,-33.833686070212664,18.636177032746872,Franco's Pizza,-33.833306,18.631923,Pizza Place
291,Aurora Estate,-33.833686070212664,18.636177032746872,Wimpy,-33.833298683166504,18.632007837295532,Burger Joint
292,Aurora Estate,-33.833686070212664,18.636177032746872,Moksh,-33.83329828814254,18.63187675179808,Indian Restaurant
293,Aurora Estate,-33.833686070212664,18.636177032746872,Chinese & Sushi Franchise 9,-33.83358244203431,18.631644798909605,Chinese Restaurant
294,Aurora Estate,-33.833686070212664,18.636177032746872,Est'elles,-33.833567,18.631516,Coffee Shop
295,Aurora Estate,-33.833686070212664,18.636177032746872,Ocean Basket Tygervalley,-33.834827,18.631786,Seafood Restaurant
296,Aurora Estate,-33.833686070212664,18.636177032746872,Fresh Bean Café,-33.833755,18.631433,Restaurant
297,Aurora Estate,-33.833686070212664,18.636177032746872,14 Koring Singel,-33.831395,18.640626,Gastropub
298,Aurora Estate,-33.833686070212664,18.636177032746872,Biltong Winkel Aurora Durbanville,-33.833806097030966,18.631627402448878,Snack Place
299,Avondale,-33.565849999999955,18.48906000000005,Pizza Delos,-33.56689,18.49323,Pizza Place
300,Avondale,-33.565849999999955,18.48906000000005,Oysters Bar,-33.56765922957988,18.491636232574617,Seafood Restaurant
301,Avondale,-33.565849999999955,18.48906000000005,Pizza Delos,-33.56689,18.49323,Pizza Place
302,Avondale,-33.565849999999955,18.48906000000005,Oysters Bar,-33.56765922957988,18.491636232574617,Seafood Restaurant
303,Avondale,-33.565849999999955,18.48906000000005,Pizza Delos,-33.56689,18.49323,Pizza Place
304,Avondale,-33.565849999999955,18.48906000000005,Oysters Bar,-33.56765922957988,18.491636232574617,Seafood Restaurant
305,Avondale Gardens,-34.03579999999994,18.46972000000005,Quince,-34.034882,18.46917,Café
306,Avondale Gardens,-34.03579999999994,18.46972000000005,The Cookie Factory,-34.035647955424125,18.467958109005075,Bakery
307,Avondale Gardens,-34.03579999999994,18.46972000000005,Compass Bakery,-34.033248,18.466011,Bakery
308,Avondale Gardens,-34.03579999999994,18.46972000000005,Miss K,-34.034907,18.46559,Café
309,Avondale Gardens,-34.03579999999994,18.46972000000005,Amore Mio Pizzeria and Bar,-34.03593739352132,18.4650456905365,Pizza Place
310,Avondale Gardens,-34.03579999999994,18.46972000000005,Cafe D'Arts,-34.0373949269071,18.464526798478637,Coffee Shop
311,Avondale Gardens,-34.03579999999994,18.46972000000005,Larder,-34.03628866045588,18.466277226301237,Breakfast Spot
312,Avondale Gardens,-34.03579999999994,18.46972000000005,Compass Bakery,-34.03311901823636,18.465633856108848,Bakery
313,Avondale Gardens,-34.03579999999994,18.46972000000005,Bin Rashied Pizza & Grills,-34.035938,18.464823,Pizza Place
314,Avondale Gardens,-34.03579999999994,18.46972000000005,The Block Café,-34.035184,18.465091,Café
315,Avonwood,-33.92467999999997,18.578900000000036,KFC Eureka,-33.9277198,18.5837106,Fried Chicken Joint
316,Avonwood,-33.92467999999997,18.578900000000036,Gatsby On The Go,-33.924145493957596,18.582972747617546,Fast Food Restaurant
317,Avonwood,-33.92467999999997,18.578900000000036,SUPERSPAR,-33.92689329,18.58409871,Deli / Bodega
318,Avonwood,-33.92467999999997,18.578900000000036,Wimpy,-33.92227673182938,18.573574239768003,Burger Joint
319,Bakkershoogte,-33.91908999999998,18.42198000000008,Obi,-33.919581,18.422297,Sushi Restaurant
320,Bakkershoogte,-33.91908999999998,18.42198000000008,Seattle Coffee Company,-33.91811680755699,18.422749154390253,Coffee Shop
321,Bakkershoogte,-33.91908999999998,18.42198000000008,KFC,-33.9206,18.421,Fast Food Restaurant
322,Bakkershoogte,-33.91908999999998,18.42198000000008,Hemelhuijs,-33.918540387172335,18.419910904186317,Café
323,Bakkershoogte,-33.91908999999998,18.42198000000008,The Food Lover's Market,-33.91802813334946,18.42330190820554,Grocery Store
324,Bakkershoogte,-33.91908999999998,18.42198000000008,vida e Caffe - Thibault Square,-33.92015795276594,18.423970034121535,Café
325,Bakkershoogte,-33.91908999999998,18.42198000000008,La Tête,-33.917981,18.421797,French Restaurant
326,Bakkershoogte,-33.91908999999998,18.42198000000008,Vixi Social House,-33.919624,18.420033,Restaurant
327,Bakkershoogte,-33.91908999999998,18.42198000000008,Meeting Point Tanzanian Cuisine,-33.919938,18.42018,Restaurant
328,Bakkershoogte,-33.91908999999998,18.42198000000008,Thirty Ate,-33.920968,18.42079,Restaurant
329,Bakkershoogte,-33.91908999999998,18.42198000000008,Café Mojo,-33.91890666699082,18.424678444862366,Café
330,Bakkershoogte,-33.91908999999998,18.42198000000008,Le Budget Cafe,-33.918389,18.42609,Wings Joint
331,Bakkershoogte,-33.91908999999998,18.42198000000008,The Village Idiot,-33.91963019785271,18.421090721074922,Gastropub
332,Bakkershoogte,-33.91908999999998,18.42198000000008,Rosetta,-33.921154,18.4183,Coffee Shop
333,Bakkershoogte,-33.91908999999998,18.42198000000008,Aroma Café,-33.921970632386135,18.418334938949005,Café
334,Bakkershoogte,-33.91908999999998,18.42198000000008,ocean basket V&A water front,-33.916359866289625,18.42331316094573,Seafood Restaurant
335,Bakkershoogte,-33.91908999999998,18.42198000000008,Ala Turca,-33.915072,18.419064,Turkish Restaurant
336,Bakkershoogte,-33.91908999999998,18.42198000000008,Mugg & Bean,-33.920372,18.42381,Coffee Shop
337,Bakkershoogte,-33.91908999999998,18.42198000000008,Tortilla Modern Mexican,-33.919402,18.424917,Mexican Restaurant
338,Bakkershoogte,-33.91908999999998,18.42198000000008,tribe coffee,-33.92104462696191,18.41691553541174,Coffee Shop
339,Bakkershoogte,-33.91908999999998,18.42198000000008,Pick 'n Pay Express,-33.915526149090155,18.418518319711172,Café
340,Bakkershoogte,-33.91908999999998,18.42198000000008,Sushi Box,-33.915736,18.417391,Sushi Restaurant
341,Bakkershoogte,-33.91908999999998,18.42198000000008,Langham House Coffees,-33.921422,18.420311,Café
342,Bakkershoogte,-33.91908999999998,18.42198000000008,street food,-33.921040820633344,18.418439254848533,Asian Restaurant
343,Bakkershoogte,-33.91908999999998,18.42198000000008,Yumcious by Jenny Morris,-33.915546,18.417913,Café
344,Bakkershoogte,-33.91908999999998,18.42198000000008,local at heritage square,-33.920614,18.418082,Restaurant
345,Bakkershoogte,-33.91908999999998,18.42198000000008,The Poké Co.,-33.921862,18.418624,Sushi Restaurant
346,Bakkershoogte,-33.91908999999998,18.42198000000008,Roast & Co,-33.920811,18.417987,Restaurant
347,Bakkershoogte,-33.91908999999998,18.42198000000008,hq restaurant,-33.9209389633645,18.41776120207043,Steakhouse
348,Bakkershoogte,-33.91908999999998,18.42198000000008,La Barra,-33.921899,18.418437,Tapas Restaurant
349,Bakkershoogte,-33.91908999999998,18.42198000000008,Bootleggers Coffee Company - Cape Quarter,-33.91574,18.417986,Coffee Shop
350,Bakkershoogte,-33.91908999999998,18.42198000000008,The Honeybadger,-33.92200040239377,18.418522068961636,Coffee Shop
351,Bakkershoogte,-33.91908999999998,18.42198000000008,Butter,-33.92133,18.419276,Café
352,Bakkershoogte,-33.91908999999998,18.42198000000008,You Bet It’s Ice Cream,-33.920539,18.418182,Ice Cream Shop
353,Bakkershoogte,-33.91908999999998,18.42198000000008,Cafe Du Cap,-33.922825,18.417659,Café
354,Bakkershoogte,-33.91908999999998,18.42198000000008,Madam Taitou,-33.92198285042986,18.419707192297803,Ethiopian Restaurant
355,Bakkershoogte,-33.91908999999998,18.42198000000008,Gigi Rooftop,-33.923514,18.420407,African Restaurant
356,Bakkershoogte,-33.91908999999998,18.42198000000008,Grub & Vine,-33.92139,18.41833,Restaurant
357,Bakkershoogte,-33.91908999999998,18.42198000000008,Luvey 'n Rose,-33.91905,18.417645,Antique Shop
358,Bakkershoogte,-33.91908999999998,18.42198000000008,Col'Cacchio,-33.91664178364478,18.423224511697946,Pizza Place
359,Bakkershoogte,-33.91908999999998,18.42198000000008,Origin Coffee Roasting,-33.91716850036462,18.417625794294572,Coffee Shop
360,Bakkershoogte,-33.91908999999998,18.42198000000008,Craft Burger Bar (Buitengracht),-33.919753,18.41792,Burger Joint
361,Bakkershoogte,-33.91908999999998,18.42198000000008,The Shortmarket Club,-33.92131098622614,18.418652007874677,French Restaurant
362,Bakkershoogte,-33.91908999999998,18.42198000000008,Bistro 126,-33.921734,18.415784,Bistro
363,Bakkershoogte,-33.91908999999998,18.42198000000008,La Parada,-33.92138751804326,18.417904744481227,Tapas Restaurant
364,Bakkershoogte,-33.91908999999998,18.42198000000008,Loading Bay,-33.91731728366644,18.417514705527676,Restaurant
365,Bakkershoogte,-33.91908999999998,18.42198000000008,House Of Machines,-33.92161560058594,18.419389724731445,Café
366,Bakkershoogte,-33.91908999999998,18.42198000000008,Headquarters,-33.920419243555834,18.417882249456348,Steakhouse
367,Bakkershoogte,-33.91908999999998,18.42198000000008,Café Manhattan,-33.91636807006208,18.417230774809035,Gay Bar
368,Bakkershoogte,-33.91908999999998,18.42198000000008,Chef's Warehouse,-33.92100804792549,18.418339600414377,Gourmet Shop
369,Bakoven,-33.95906999999994,18.38265000000007,Waterfront Cape Townspur,-33.956238,18.387468,Fast Food Restaurant
370,Bakoven,-33.95906999999994,18.38265000000007,Social Drinks,-33.9632414186046,18.3798658847536,Café
371,Bakoven,-33.95906999999994,18.38265000000007,Summit Lounge,-33.95748621960709,18.379230318525522,Restaurant
372,Bakoven,-33.95906999999994,18.38265000000007,The Codfather,-33.95755955016823,18.377607817608613,African Restaurant
373,Bakoven,-33.95906999999994,18.38265000000007,snookies,-33.96229195960543,18.379780811679105,Food Court
374,Bakoven,-33.95906999999994,18.38265000000007,Miss Ks Green Point,-33.956127,18.386683,Breakfast Spot
375,Balvenie,-33.93205999999998,18.58400000000006,Shell,-33.93331094,18.57999481,Gas Station
376,Balvenie,-33.93205999999998,18.58400000000006,KFC Eureka,-33.9277198,18.5837106,Fried Chicken Joint
377,Balvenie,-33.93205999999998,18.58400000000006,Wild Bean Cafe,-33.93650507,18.5792921,Café
378,Bantry Bay,-33.92746999999997,18.38020000000006,Bootlegger Coffee Company,-33.92608785080503,18.379065156388357,Coffee Shop
379,Bantry Bay,-33.92746999999997,18.38020000000006,Salt Deli,-33.92607718530615,18.378976830656285,Deli / Bodega
380,Bantry Bay,-33.92746999999997,18.38020000000006,Osumo,-33.922054591895545,18.38130198280328,Salad Place
381,Bantry Bay,-33.92746999999997,18.38020000000006,mischu - the coffee showroom,-33.92203336882751,18.38153867577902,Coffee Shop
382,Bantry Bay,-33.92746999999997,18.38020000000006,Scheckter's RAW,-33.922337,18.381056,Vegetarian / Vegan Restaurant
383,Bantry Bay,-33.92746999999997,18.38020000000006,Salt Restaurant,-33.9263339495352,18.37844546494357,Seafood Restaurant
384,Bantry Bay,-33.92746999999997,18.38020000000006,Voila Bantry Bay,-33.92604658540175,18.37902171082806,Deli / Bodega
385,Bantry Bay,-33.92746999999997,18.38020000000006,Wild Bean Cafe,-33.92218665,18.38043435,Café
386,Bantry Bay,-33.92746999999997,18.38020000000006,Sidedish Bistro,-33.933024,18.379283,African Restaurant
387,Bantry Bay,-33.92746999999997,18.38020000000006,Taj Mahal,-33.92265288858036,18.380621039800918,Indian Restaurant
388,Bantry Bay,-33.92746999999997,18.38020000000006,Shimla Indian Cuisine,-33.922626,18.380461,North Indian Restaurant
389,Bantry Bay,-33.92746999999997,18.38020000000006,Baked On Regent,-33.922386,18.380745,Bistro
390,Bantry Bay,-33.92746999999997,18.38020000000006,Shin Thai Asian Kitchen,-33.921913330907465,18.381936653899693,Thai Restaurant
391,Bantry Bay,-33.92746999999997,18.38020000000006,Zest Restaurant,-33.922113,18.381258,Restaurant
392,Bantry Bay,-33.92746999999997,18.38020000000006,Moro Gelato Sea Point,-33.922031,18.381667,Ice Cream Shop
393,Bantry Bay,-33.92746999999997,18.38020000000006,Simply Asia,-33.92206756508318,18.381284915239583,Thai Restaurant
394,Bantry Bay,-33.92746999999997,18.38020000000006,Kleinsky's Delicatessen,-33.922118465905626,18.381350100620214,Café
395,Bantry Bay,-33.92746999999997,18.38020000000006,Aris Souvlaki,-33.92187991001435,18.382029365554008,Greek Restaurant
396,Bantry Bay,-33.92746999999997,18.38020000000006,Nuri Sushi Factory,-33.922332,18.380692,Sushi Restaurant
397,Bantry Bay,-33.92746999999997,18.38020000000006,Vida e Caffè,-33.92206521142847,18.381275966619448,Coffee Shop
